gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
RPS17,0,3.4253703268747846,1,0.161,0
H3F3A,0,3.248631920056261,0.999,0.046,0
RPL39,0,3.1539170986440004,0.999,0.302,0
RPL41,0,3.053994844928296,1,0.605,0
EEF1A1,0,2.7175009598383926,1,0.851,0
HMGN2,0,2.1124227284416364,0.983,0.179,0
YBX1,0,2.0401865787253555,0.996,0.278,0
RPS26,0,1.9731685601102453,1,0.493,0
MARCKS,0,1.9577756149009027,0.896,0,0
MARCKSL1,0,1.7289987018917028,0.977,0.38,0
RPS29,0,1.691701293950818,0.999,0.793,0
RPS10,0,1.5996400732229663,0.997,0.623,0
PTMS,0,1.4371321816691593,0.947,0.158,0
RPL36A,0,1.405117290400662,0.98,0.555,0
CRABP1,0,1.401423524660789,0.605,0.167,0
ATP5F1D,0,1.3922621219678284,0.92,0.016,0
MRPS21,0,1.357940026945109,0.903,0,0
RPL22,0,1.3356364780378949,0.999,0.732,0
NME4,0,1.281658606268535,0.922,0.163,0
RPL17,0,1.2339073472065036,0.967,0.339,0
HMGA2,0,1.2180118064955967,0.868,0.267,0
NBDY,0,1.2075268806393695,0.846,0,0
SNRPN,0,1.1950188160237785,0.852,0.011,0
GABPB1-AS1,0,1.1941267363191743,0.8,0,0
PPDPF,0,1.1887265124349429,0.988,0.537,0
CD24,0,1.1488192234521009,0.417,0,0
KRT10,0,1.147625914901694,0.87,0.041,0
HNRNPA1,0,1.1220160894357072,0.998,0.952,0
RPS28,0,1.079516694192348,1,0.902,0
RBM8A,0,1.073468554457165,0.809,0,0
RCN2,0,1.0548814011373342,0.863,0.1,0
SRSF9,0,1.0388521181507093,0.862,0.071,0
GTF2I,0,1.011518145514513,0.782,0,0
HMGA1,0,0.9908844691940109,0.758,0.125,0
BANF1,0,0.9842769197760475,0.933,0.221,0
MEST,0,0.9754368439518442,0.855,0.386,0
PSMB3,0,0.9672992783693495,0.778,0,0
TXNIP,0,0.9620821848838708,0.606,0,0
MFAP2,0,0.9619887108289489,0.714,0.004,0
PGAM1,0,0.9554779421708732,0.784,0.047,0
TMSB10,0,0.9523038758352804,0.998,0.958,0
ATP5ME,0,0.9367733382613079,0.937,0.328,0
HES4,0,0.928855999237463,0.484,0,0
PRRX1,0,0.9246956559962892,0.508,0.052,0
DNM3OS,0,0.9184675726317209,0.64,0.034,0
PRELID1,0,0.8970317714426737,0.879,0.181,0
NPW,0,0.8848264950100332,0.514,0.016,0
RAC1,0,0.8792685090948361,0.889,0.247,0
MCRIP1,0,0.8649125130377542,0.728,0.005,0
ELOB,0,0.8581371633457051,0.988,0.565,0
RPL36,0,0.856366958495701,0.999,0.913,0
EBPL,0,0.8531824969698014,0.733,0.026,0
POLR2L,0,0.8347161197291864,0.925,0.35,0
MT-CO1,0,0.8117803525097966,0.998,0.991,0
C1QBP,0,0.8052760031128864,0.741,0.038,0
ODC1,0,0.8042253010563212,0.654,0.064,0
MT-CO2,0,0.7954244405954296,0.996,0.964,0
POLR2J3,0,0.7887919609478431,0.758,0.076,0
GCSH,0,0.7880036796619168,0.708,0.031,0
TMA7,0,0.7859614330783022,0.992,0.681,0
MXRA8,0,0.7830026063809075,0.511,0.031,0
C4orf48,0,0.7821422124680489,0.557,0.002,0
BTG1,0,0.7816176473346436,0.856,0.266,0
COL9A2,0,0.7696791036996173,0.474,0.06,0
NOP53,0,0.7652671318271447,0.959,0.48,0
COX6A1,0,0.7631686963882922,0.98,0.474,0
ZNF580,0,0.7601389567158957,0.68,0.017,0
RPL37A,0,0.7525230299497494,1,0.971,0
PNRC1,0,0.7447279991240405,0.768,0.141,0
LOXL1,0,0.7369528650010975,0.575,0.013,0
TRAPPC1,0,0.7368071949486438,0.889,0.24,0
PNRC2,0,0.7365211166043122,0.661,0.021,0
CENPV,0,0.7364345375766792,0.528,0.016,0
RPL7,0,0.7229358627171707,1,0.985,0
MT-ND3,0,0.7197533519792665,0.99,0.841,0
SSU72,0,0.7196148045295151,0.79,0.125,0
NDUFAF8,0,0.7087601451615406,0.66,0.027,0
TMEM160,0,0.7073668388296234,0.677,0.035,0
CHCHD10,0,0.7054455705592418,0.586,0.005,0
NDUFA13,0,0.7052762118207994,0.919,0.32,0
METTL9,0,0.7046344803766607,0.883,0.264,0
DRAP1,0,0.7032424568512083,0.835,0.17,0
RPL38,0,0.698887706486687,0.997,0.896,0
YWHAH,0,0.6965542637877251,0.683,0.094,0
CCDC144NL-AS1,0,0.6956692384831803,0.592,0.002,0
RPS27,0,0.6928351885059034,1,0.986,0
RPL37,0,0.6887864410210476,0.999,0.96,0
NDUFA3,0,0.6839351795107151,0.737,0.113,0
ATP5MD,0,0.6780755187756851,0.94,0.432,0
ARMCX6,0,0.67588781097597,0.604,0.006,0
CTHRC1,0,0.6742795501914646,0.586,0.076,0
PFN1,0,0.67165630355335,0.989,0.698,0
PPIA,0,0.6559593727313044,0.996,0.767,0
NDN,0,0.6536394890150854,0.627,0.031,0
ZFHX4,0,0.6519769187591475,0.455,0.064,0
RPS21,0,0.6487351891365747,0.989,0.812,0
PSMC1,0,0.6465622305252076,0.644,0.042,0
ATP5MF,0,0.6393624864189311,0.932,0.379,0
PET100,0,0.6371706311144015,0.706,0.098,0
TAF9,0,0.6265315088876448,0.566,0,0
CDC26,0,0.6235927130432927,0.577,0.003,0
MDFI,0,0.6162931916886842,0.781,0.244,0
APOE,0,0.6134113098814113,0.404,0.006,0
NDUFA11,0,0.6099309933986616,0.969,0.514,0
DYNC1I2,0,0.604914058962124,0.799,0.196,0
OST4,0,0.6036737667050236,0.982,0.651,0
EPN1,0,0.593583758250159,0.62,0.041,0
MTCH1,0,0.5927884976770839,0.834,0.252,0
BOD1,0,0.5924376522102367,0.677,0.085,0
RPL21,0,0.5900592688820909,1,0.995,0
NUDT4,0,0.5877582500084202,0.549,0.014,0
ROMO1,0,0.5868178736897289,0.775,0.184,0
STUB1,0,0.5860885783501676,0.636,0.049,0
SMIM10L1,0,0.5814202812061205,0.542,0,0
UQCR10,0,0.5809343726449145,0.958,0.501,0
ZNF518A,0,0.5751390530445087,0.526,0,0
MZT2B,0,0.5741727567644305,0.882,0.374,0
CMTM3,0,0.5697907779104947,0.61,0.069,0
RPS25,0,0.5684320805700085,1,0.956,0
KHDRBS1,0,0.5671380711743971,0.857,0.29,0
TMEM165,0,0.5667647103667209,0.607,0.05,0
MAF1,0,0.5591798593675033,0.601,0.046,0
RPL34,0,0.5586311961801282,1,0.993,0
BRK1,0,0.5448544636622217,0.98,0.657,0
UQCR11,0,0.5382733175388865,0.944,0.503,0
NDUFA1,0,0.538175493314931,0.891,0.346,0
GGNBP2,0,0.5378822508637289,0.498,0,0
CRTAP,0,0.5370043552122988,0.687,0.138,0
ZNHIT3,0,0.535354511712539,0.514,0,0
SDF4,0,0.5330451677659472,0.522,0.013,0
CLTB,0,0.5327726001884088,0.534,0.028,0
AKR7A2,0,0.5312972825568424,0.584,0.042,0
SERINC2,0,0.530960336861232,0.555,0.054,0
SH3BGRL3,0,0.5305373039076795,0.901,0.445,0
IL11RA,0,0.5305284015830134,0.685,0.182,0
RPL26,0,0.5289905420691401,1,0.99,0
ATP5F1E,0,0.5281327991302474,0.997,0.817,0
ACBD6,0,0.5277639287016082,0.524,0.009,0
SLIRP,0,0.5248760127000729,0.846,0.306,0
PCGF2,0,0.5183158565621334,0.489,0,0
SNRPG,0,0.51465384426279015,0.926,0.455,0
TOMM40,0,0.5144263181417009,0.528,0.024,0
IFI27L2,0,0.5065499593484657,0.627,0.138,0
HMGN1,0,0.5001142899993858,0.994,0.824,0
MZT2A,0,0.49910683673889866,0.766,0.218,0
RAMMET,0,0.49861019294692444,0.567,0.047,0
UBL5,0,0.4977408560512717,0.959,0.579,0
HIST3H2A,0,0.4965844002813677,0.371,0.002,0
PRDX5,0,0.49639611369119296,0.951,0.517,0
CTNNBIP1,0,0.4963857847182812,0.512,0.02,0
NCOA4,0,0.49446805300702273,0.469,0,0
UBE2L3,0,0.4919569847932188,0.816,0.264,0
GNB2,0,0.4905388690255669,0.704,0.15,0
MRPL52,0,0.489758345283262,0.773,0.228,0
UQCC2,0,0.4876509718798778,0.785,0.238,0
ATP5MPL,0,0.4869619753132004,0.987,0.66,0
PLEKHO1,0,0.48692835124924,0.625,0.098,0
SRSF8,0,0.4868255328547998,0.437,0,0
MRPL45,0,0.48406139271399845,0.469,0,0
LINC00632,0,0.48272038943574147,0.449,0.014,0
PDCD2,0,0.482381988405162,0.57,0.051,0
SSBP4,0,0.48164018068689257,0.682,0.146,0
HNRNPAB,0,0.47778491025497755,0.613,0.121,0
COX6B1,0,0.47546599152486646,0.984,0.635,0
NENF,0,0.4740492656250912,0.496,0.02,0
ARF6,0,0.4739351818059178,0.472,0.024,0
ARL6IP4,0,0.46487973069763133,0.936,0.486,0
TRIL,0,0.46461242322839574,0.344,0,0
MRPL41,0,0.4616073125447905,0.788,0.234,0
PABPN1,0,0.4587640148568627,0.679,0.188,0
NDUFB1,0,0.4586225406148725,0.76,0.234,0
PKIB,0,0.4576191089209584,0.439,0.011,0
RPL27A,0,0.45696092257896037,1,0.991,0
C19orf53,0,0.45535590165834594,0.925,0.461,0
GABARAP,0,0.454822815213148,0.508,0.026,0
BAG1,0,0.4544393707889852,0.509,0.039,0
SF3A2,0,0.45332802939963257,0.469,0.014,0
SEC22B,0,0.4498020872338999,0.421,0,0
GLRX5,0,0.4482305866739763,0.456,0.016,0
H1FX,0,0.44531855763319467,0.453,0.022,0
OAF,0,0.44133492502422156,0.508,0.079,0
SUMO2,0,0.43892535296016266,0.993,0.882,0
NUTM2B-AS1,0,0.43742661357645884,0.434,0.005,0
RAB5IF,0,0.43655369264341326,0.563,0.071,0
RPS2,0,0.4342278745942445,1,0.993,0
SERF2,0,0.43362669120034925,0.999,0.911,0
RPL35,0,0.4327324880527259,1,0.97,0
C1orf122,0,0.4292586040799862,0.734,0.225,0
MLEC,0,0.42781458997860955,0.558,0.081,0
NLRP1,0,0.42627535506338915,0.435,0.038,0
DDX52,0,0.422792550022712,0.4,0,0
AKIRIN1,0,0.4226196540539645,0.618,0.109,0
FKBP8,0,0.4212333709815682,0.81,0.285,0
RPL23A,0,0.4191398587015196,1,0.983,0
BIN1,0,0.41860215516685007,0.647,0.141,0
FTL,0,0.4138918826846987,0.999,0.961,0
PTPRA,0,0.4060583900662291,0.494,0.043,0
SHARPIN,0,0.40537256963290214,0.493,0.037,0
WIPI2,0,0.40439744347882295,0.525,0.062,0
HEBP2,0,0.403907760561397,0.495,0.051,0
PAIP1,0,0.40353807039150746,0.605,0.101,0
ALKBH5,0,0.401722125089925,0.479,0.036,0
FAM215B,0,0.40121314170486916,0.385,0,0
BCL7C,0,0.39962002006572517,0.556,0.092,0
BLOC1S4,0,0.3967346507425712,0.419,0.008,0
GRINA,0,0.3959528080002274,0.466,0.041,0
LINC01116,0,0.3957511214375675,0.427,0.038,0
DGCR6L,0,0.395096351892195,0.691,0.177,0
TRIOBP,0,0.3935737490619875,0.479,0.057,0
IFNGR2,0,0.3889953577523668,0.496,0.05,0
ARL5A,0,0.38765639334881463,0.754,0.229,0
PNMA1,0,0.386865163053518,0.433,0.041,0
DAP,0,0.38464872424697205,0.557,0.093,0
EVA1B,0,0.38421239574124577,0.475,0.051,0
ELAVL1,0,0.38346856173085087,0.602,0.109,0
SSNA1,0,0.3800504860444116,0.686,0.185,0
PXMP2,0,0.3778324993295401,0.463,0.059,0
CTDNEP1,0,0.37059759867790454,0.477,0.047,0
P3H4,0,0.368969649523196,0.472,0.053,0
PGP,0,0.36192741168374,0.377,0.007,0
TCEA2,0,0.35818051961261516,0.59,0.118,0
CCZ1,0,0.35600071709527037,0.429,0.037,0
PPP4R3B,0,0.3530832783523848,0.349,0,0
KLHDC2,0,0.3511982224933471,0.53,0.087,0
TAF15,0,0.3494427270695716,0.354,0,0
RPS19,0,0.34641034536535686,1,0.997,0
CDK16,0,0.34605064853997636,0.459,0.052,0
ARMC10,0,0.3360122151045065,0.359,0.005,0
RPS3A,0,0.3289326965907038,1,0.997,0
MCUR1,0,0.32731174924897477,0.437,0.045,0
RPS3,0,0.32716346162106547,1,0.992,0
COPRS,0,0.32528841956207394,0.39,0.02,0
TSR3,0,0.31986889644621647,0.373,0.013,0
RPS15,0,0.2962143696508188,1,0.991,0
RPL32,0,0.27870955728937075,1,0.996,0
PEG3,0,-0.47825614315430853,0.001,0.174,0
LBHD1,0,-0.4808234372940923,0.003,0.203,0
EIF1,0,-0.5335397573440734,0.997,0.98,0
DPP6,0,-0.5413043817130874,0.001,0.205,0
CAT,0,-0.5964235245534426,0,0.246,0
HNRNPA2B1,0,-0.6028502321487088,0.97,0.918,0
GATD3A,0,-0.6049258233113242,0.012,0.266,0
EIF4A2,0,-0.6254674193114151,0.935,0.891,0
SEPT7,0,-0.6852454137625137,0.902,0.859,0
UBB,0,-0.6916083251459604,0.995,0.98,0
HIST1H2BK,0,-0.7078654071762356,0.014,0.267,0
DNAJA4,0,-0.8138091385226918,0.036,0.308,0
SRSF11,0,-0.8242162809162621,0.761,0.78,0
UBC,0,-0.8844296677158048,0.976,0.938,0
XIST,0,-0.8991970905709457,0.477,0.809,0
HSPA5,0,-1.0079662139933163,0.577,0.724,0
HSP90B1,0,-1.0252367338832091,0.685,0.784,0
STAT3,0,-1.1082764574261312,0.262,0.546,0
CYP1B1,0,-1.137285558512239,0.132,0.446,0
CLK1,0,-1.1492570161989113,0.342,0.643,0
CACYBP,0,-1.1900801182230698,0.546,0.738,0
EIF4A1,0,-1.2100202727569238,0.847,0.916,0
DNAJB4,0,-1.2463069644596116,0.139,0.514,0
HSPE1,0,-1.270253554986756,0.87,0.916,0
CTSC,0,-1.2708058800972866,0.201,0.544,0
U2AF1,0,-1.297490119009247,0.112,0.619,0
MATR3,0,-1.3045019544499823,0.034,0.589,0
GADD45B,0,-1.3201667487140107,0.066,0.421,0
ZFAND2A,0,-1.364680246647598,0.205,0.492,0
HBA2,0,-1.4041475458759318,0,0.236,0
HSPD1,0,-1.4151365282186816,0.85,0.924,0
RBP1,0,-1.4659651571328627,0.401,0.769,0
HSPB1,0,-1.5807943083800762,0.952,0.935,0
SULT1E1,0,-1.6355759946662103,0.056,0.426,0
CHCHD2,0,-1.691344494327589,0.136,0.846,0
SERPINH1,0,-1.7273460165927863,0.74,0.886,0
ATF3,0,-1.755938776622826,0.016,0.592,0
EGR1,0,-1.7609537739919596,0.265,0.755,0
HSPA8,0,-1.792909499931924,0.881,0.966,0
ZFP36,0,-1.8149644931535927,0.13,0.572,0
JUNB,0,-1.84734594491654,0.383,0.77,0
DNAJA1,0,-1.8565091098935718,0.548,0.893,0
NR4A1,0,-1.861794072910943,0.028,0.664,0
HSP90AB1,0,-1.8884174695981497,0.963,0.995,0
HSPH1,0,-1.9636836423052688,0.245,0.795,0
PPP1R15A,0,-1.9936157695428787,0.393,0.82,0
MEG3,0,-2.0283576569933652,0.002,0.628,0
GPC3,0,-2.1101475837398413,0.422,0.833,0
JUN,0,-2.1365635207418077,0.559,0.942,0
HBG1,0,-2.352387816865712,0,0.376,0
HSPA6,0,-2.38915696107818,0.003,0.517,0
FOS,0,-2.910472223162791,0.422,0.958,0
DNAJB1,0,-2.975112275077353,0.248,0.947,0
HSP90AA1,0,-3.2095575173693245,0.86,0.999,0
HBG2,0,-3.2461692239533257,0.003,0.613,0
HSPA1B,0,-3.6199581435650567,0.055,0.98,0
HSPA1A,0,-4.003017572524304,0.168,0.993,0
RNF115,7.464919813078714e-308,0.33492059037720684,0.343,0,1.4043007152363678e-303
GABPB1,1.6730362323231258e-307,0.3313790884609337,0.555,0.108,3.1473157602462643e-303
A1BG,3.641567232090218e-307,0.36388110780882527,0.361,0.008,6.850516277008117e-303
RNF10,1.2659813669428914e-306,0.32406068045697545,0.503,0.079,2.3815641474929675e-302
PTGES2,1.6804644853688365e-306,0.34493877030801123,0.386,0.021,3.161289789875855e-302
CXXC5,6.317892863489547e-306,0.45823229465332505,0.618,0.159,1.1885220054796535e-301
RHEB,8.616221890835053e-306,0.45185321697633507,0.807,0.301,1.6208836621038902e-301
CHST2,5.076699190607395e-305,0.4828805405672685,0.391,0.025,9.550286517370631e-301
BRI3,5.529788714067317e-305,0.38261230512888916,0.395,0.026,1.0402638528903438e-300
APOPT1,1.0435510591692761e-303,0.41067569414488603,0.66,0.177,1.963128252509242e-299
NES,2.785069039696036e-302,0.5002507655145279,0.498,0.086,5.239271877476183e-298
SRSF10,2.822694659402157e-302,0.38310060843516935,0.689,0.196,5.310053193267338e-298
CYR61,6.958292860488821e-302,-1.2891806096545906,0.267,0.534,1.308994052915157e-297
ATOX1,7.694018595906708e-302,0.49459720435905763,0.874,0.379,1.44739877826197e-297
CKS1B,2.764990740965952e-301,0.6521604778363379,0.592,0.158,5.201500581905149e-297
ATN1,1.842605388008161e-300,0.32863305689822436,0.382,0.021,3.466309255920952e-296
SLBP,1.3580180512292794e-299,0.3714765247431149,0.441,0.053,2.55470355797252e-295
CCNL1,2.469145338377486e-299,-0.9598071697038071,0.46,0.627,4.644956210555727e-295
CAPNS1,2.9944298203500576e-299,0.34049083026313376,0.496,0.08,5.633121378042528e-295
SEPHS2,9.508059628818913e-299,-0.47987285314728073,0.012,0.203,1.788656177373414e-294
MT-CO3,2.796920618364175e-298,0.31912267232787217,0.998,0.992,5.261567067266686e-294
ZCCHC3,5.586411143308453e-298,0.33272586341020444,0.334,0,1.0509156642791861e-293
MAP7D1,1.1370987374185882e-297,0.341738950084415,0.395,0.029,2.139110144831848e-293
ARID3A,2.6260695623988495e-297,0.3659504003974825,0.515,0.093,4.9401620607847155e-293
SET,2.7152607436428204e-297,0.46730016043244893,0.93,0.505,5.107948510940874e-293
GNAI2,2.500570329992211e-296,0.4095957149578302,0.613,0.152,4.704072904781347e-292
NDUFA7,1.0012310453438718e-295,0.3448283536855847,0.432,0.048,1.8835158425008915e-291
RNF145,1.8533752044094909e-295,0.34594325348212174,0.465,0.065,3.486569434535134e-291
TSC22D4,4.244863730519582e-295,0.332749587844718,0.578,0.128,7.985437649853437e-291
TRA2B,5.126615837564361e-295,-0.7719438996681955,0.722,0.738,9.644189713626075e-291
TIMM8B,2.5526980453814297e-294,0.4031773674138488,0.823,0.304,4.8021355629715453e-290
RBM15B,6.33484019938934e-294,0.31130967844992324,0.331,0,1.1917101383091225e-289
FDX1,4.892516391669368e-293,0.31813150448479244,0.502,0.085,9.203801836008415e-289
SURF1,1.0066727858171398e-292,0.3119227442220718,0.521,0.095,1.8937528446792035e-288
HBA1,1.4212166747709097e-292,-1.2482348713154865,0,0.162,2.6735928085790355e-288
TMEM183A,4.058863750946393e-292,0.31695206972918244,0.566,0.121,7.635534488280356e-288
EGR2,5.79428634216382e-291,-0.5842200888747708,0.013,0.204,1.0900211466878578e-286
EMC8,9.498689387432521e-291,0.3093024911935646,0.393,0.03,1.7868934475638058e-286
RPL28,3.389827472999103e-290,0.30217462149483953,1,0.985,6.376943442205912e-286
RDH14,1.2230667454920673e-289,0.3146864498372992,0.366,0.018,2.300833161619677e-285
BASP1,1.2307641796026402e-289,0.4587233866650644,0.553,0.126,2.3153135746684868e-285
RHOBTB3,2.5547010472256116e-289,0.4153245948937683,0.682,0.21,4.8059036100408205e-285
GNG5,2.700663796338722e-289,0.45013363376973414,0.969,0.623,5.080488733672404e-285
STARD7,1.2928641670817898e-288,0.3220053327566447,0.488,0.081,2.432136071114263e-284
S100A11,1.779991458700517e-288,0.5802768186825416,0.961,0.628,3.3485199321074127e-284
SNHG7,1.884001888213253e-287,0.34558270607263736,0.604,0.147,3.5441843521067713e-283
FAM173A,2.0966199475093453e-287,0.31467261075760083,0.342,0.008,3.94416144525458e-283
PSIP1,3.835439162630314e-287,0.38479364703160024,0.622,0.165,7.215228152740147e-283
CD99,6.711771743796665e-287,0.49205084347355854,0.857,0.388,1.2626185004430286e-282
ARF5,1.4936747943748943e-286,0.36551016829766,0.673,0.192,2.809901023178051e-282
DNAJC1,1.5277112211836177e-286,0.3260054055783427,0.399,0.036,2.8739303492906214e-282
RPS27L,3.514793296510965e-286,0.6208303115338041,0.867,0.389,6.612029149396427e-282
PGF,3.981621677866876e-286,0.7010542610649184,0.397,0.037,7.490226700403167e-282
PTPMT1,1.6572422558574053e-285,0.30396982113085497,0.492,0.083,3.117604131718951e-281
DCXR,2.261163446215731e-285,0.3650284614656849,0.637,0.17,4.2537006750210336e-281
TRAF4,3.0870805447461972e-285,0.35545741792525,0.479,0.079,5.807415920776546e-281
KLF6,4.481461815740849e-285,-1.0782511455378756,0.399,0.614,8.430525967771685e-281
BTG2,8.260264048948453e-285,-1.2189824114575782,0.206,0.469,1.5539208728881828e-280
MAP1B,1.616115444908613e-284,0.5450570376492727,0.737,0.273,3.0402363749620824e-280
WASHC1,5.995347636683921e-284,0.3527269707878245,0.322,0,1.1278447974129794e-279
SAC3D1,6.650859105480127e-284,0.31153173557023894,0.336,0.007,1.2511596149229216e-279
LSM12,1.5634558800062236e-283,0.3024473689687946,0.342,0.009,2.941173201467708e-279
SMARCD3,8.826544179836743e-283,0.31990204622159235,0.37,0.023,1.660449491110888e-278
GDF11,2.8474805408775547e-282,0.3357883946268075,0.353,0.016,5.356680393498856e-278
SRGAP2B,5.0433751843483436e-282,0.3487095820626161,0.32,0,9.487597396796104e-278
BAX,2.7362977988818634e-281,0.40719381230117935,0.643,0.182,5.147523419256561e-277
AK1,8.535841372947029e-281,0.3662390596348802,0.597,0.149,1.605762479078795e-276
TBCA,9.153292150854769e-281,0.4384943753553592,0.973,0.617,1.7219173194187992e-276
SNF8,9.998873840782448e-281,0.3522871640024394,0.731,0.234,1.8809881469279943e-276
AP1S1,1.2117550801889683e-280,0.30314133091499623,0.587,0.138,2.279553656851487e-276
BST2,1.5024518906277024e-280,0.7403399852634235,0.583,0.171,2.826412496648834e-276
SPG21,5.284266145520531e-279,0.316740808451827,0.665,0.186,9.940761472953223e-275
FAM184B,3.1432362873091443e-277,0.2955407571599835,0.431,0.055,5.9130561036859625e-273
NNAT,1.4498760809851795e-276,0.6547761041539223,0.639,0.209,2.72750688354932e-272
HDHD5,1.4844734399391838e-276,0.2921999623406707,0.42,0.05,2.7925914352135925e-272
HBB,5.191014466654041e-276,-1.4096409387862687,0,0.152,9.765336414669582e-272
NT5DC2,9.249487029080049e-275,0.31147512060755256,0.421,0.052,1.7400134999105387e-270
ZSCAN16-AS1,2.2223046101234406e-272,0.3087529580721701,0.442,0.064,4.1805994325642164e-268
LIX1L,8.569855553539004e-272,0.2996705169695822,0.31,0,1.6121612267317575e-267
COTL1,3.0367445439571944e-271,0.4488729565625287,0.531,0.12,5.712723836092274e-267
POLR2I,1.2059152564437727e-270,0.33764282274688473,0.729,0.237,2.2685677804220253e-266
TMEM256,3.475675255855241e-270,0.3661677685638778,0.752,0.265,6.53844029131488e-266
CAPN2,2.2970494273142368e-269,0.3111627613397409,0.563,0.13,4.3212093826635425e-265
MRPL18,4.8519932017093284e-269,-1.0386885085275335,0.54,0.635,9.127569611055588e-265
EFNA5,6.91486384022547e-269,0.4442501132907668,0.405,0.049,1.3008241856232154e-264
SOX11,8.650578185410056e-268,0.5084884424201397,0.584,0.159,1.6273467682393396e-263
BNIP3,5.438178245297056e-267,0.40289390459545404,0.427,0.061,1.0230300915052821e-262
NDUFB7,2.0618120333235505e-266,0.4041046632801544,0.932,0.477,3.8786807970882634e-262
EMILIN1,3.87109555524203e-266,0.3660767884281096,0.38,0.037,7.282304958521308e-262
NPDC1,6.985845849987604e-266,0.3547312879311918,0.352,0.022,1.314177321299668e-261
TMEM203,9.115899730249771e-266,0.27711629734179244,0.332,0.012,1.7148830572545868e-261
RPL14,3.133044402269454e-265,0.29825989699811517,0.999,0.976,5.893883129549297e-261
TIMM17B,5.06765290143342e-265,0.307418958621366,0.687,0.207,9.53326863817655e-261
RPS24,1.8829382575913997e-264,0.26794088418834505,1,0.993,3.542183450180941e-260
LAMP1,1.952877818855686e-264,0.31460674090170826,0.444,0.07,3.6737537528313165e-260
UBE2S,3.131695620094467e-264,0.44632051824797053,0.336,0.016,5.891345800521711e-260
SRGAP2C,4.136270966359025e-264,0.3170203153072375,0.303,0,7.781152941914599e-260
CCDC85B,3.398245163770785e-263,0.37286291432500973,0.682,0.21,6.392778802085601e-259
CITED2,3.428956962187242e-263,0.49003236195004896,0.398,0.05,6.450553837266639e-259
GAS1,3.471838613896607e-263,0.37380436370614734,0.406,0.051,6.531222800462298e-259
MAZ,7.7795097524016285e-263,0.29986429969629247,0.445,0.069,1.4634813746217944e-258
B2M,2.3330703308921757e-262,-1.0338255478633593,0.935,0.862,4.388971906474361e-258
HSF1,1.8471055200940355e-261,0.27910657157102187,0.463,0.079,3.4747749044008995e-257
YBX3,6.306081961281368e-261,0.38032037618857095,0.466,0.085,1.1863001385562509e-256
RPS6KB2,9.882967954152615e-261,0.29185093267858075,0.592,0.153,1.85918393153519e-256
RPL29,2.4547225990593966e-260,0.2857731354568638,1,0.989,4.617824153350537e-256
PBX2,4.385884259954283e-260,0.2933162537580112,0.429,0.063,8.250725469825997e-256
H2AFX,1.4401303429534893e-259,0.5007868685978136,0.346,0.025,2.7091732011641038e-255
VAMP2,4.2554356195151436e-259,0.44129805991341087,0.789,0.299,8.005325487431888e-255
BAG3,2.9847301198834085e-258,-1.0384892531058818,0.117,0.36,5.614874301524668e-254
LINC00685,3.48728447483621e-258,0.30046270283095566,0.474,0.087,6.5602795540618785e-254
LAGE3,4.873081358885821e-257,0.29474821030633974,0.563,0.138,9.167240652336006e-253
PCAT7,8.274863490979839e-257,0.3079452150645462,0.298,0.001,1.5566673199231272e-252
DCP1A,1.2287385780889123e-256,0.28599870696702623,0.296,0,2.3115030131008616e-252
H2AFV,1.6039765386015544e-256,0.3905924610009297,0.758,0.28,3.0174006644172443e-252
PIGX,4.770474180414422e-256,0.27155167550507764,0.372,0.036,8.97421602819561e-252
IRF1,1.787508347076285e-255,-0.804181217615499,0.06,0.28,3.3626607025199073e-251
TPGS1,2.435785245310246e-255,0.3109566283609906,0.306,0.005,4.582199203477635e-251
RSRC2,2.8214094932567905e-255,-0.7345505516793758,0.752,0.729,5.3076355387146745e-251
PDIA6,6.145328955190327e-254,-0.6590280742096202,0.819,0.769,1.1560592830504043e-249
SRGAP1,6.570350991794008e-254,0.45962302223359186,0.499,0.112,1.2360144285762888e-249
UQCRQ,1.0038980561111044e-253,0.4120586464390792,0.963,0.581,1.8885330231562096e-249
GFER,9.52531228207259e-253,0.27454839200168435,0.33,0.017,1.7919017465034955e-248
MAP1LC3A,3.696995497139805e-252,0.2969203276873344,0.497,0.104,6.954787929219401e-248
RAC3,4.3501233389355336e-252,0.28379175228185494,0.385,0.045,8.183452025205526e-248
FAAP20,3.2177361818857537e-251,0.32463607817818974,0.764,0.275,6.05320530536348e-247
ACTG1,9.584694257900676e-251,-0.4008600341012323,1,0.998,1.8030726837962752e-246
SMIM19,1.2809010924812319e-250,0.29022931313205425,0.587,0.155,2.4096311351756936e-246
PSMD9,2.1472712024540305e-250,0.2691924185870328,0.406,0.055,4.039446586056522e-246
MYL12B,3.352203324052311e-250,-0.6379631466233515,0.849,0.799,6.306164893207207e-246
AES,1.2960675310557947e-249,0.2995112136160439,0.48,0.097,2.4381622394221608e-245
TXNL4A,5.778601368771998e-249,0.27549162491197565,0.459,0.083,1.0870704894933883e-244
EMCN,1.3682891225206875e-248,-0.9725845924371724,0.227,0.47,2.5740254972859173e-244
TCAF1,1.407181469327926e-248,0.2833142539055453,0.475,0.093,2.6471897800996943e-244
TMUB1,1.607824851173713e-247,0.2723364498577653,0.301,0.006,3.024640110027989e-243
